geosot	id
01000110111011	8713
01001100010001	8714
01001100010011	8715
01001100011001	8716
01001100011011	8717
01001100110001	8718
01001100110011	8719
01001100111001	8720
11001100111000	8721
11001100110010	8722
11001100110000	8723
11001100011010	8724
11001100011000	8725
11001100010010	8726
11001100010000	8727
11000110111010	8728
11000110111000	8729
11000110110010	8730
11000110110000	8731
11000110011010	8732
11000110011000	8733
11000110010010	8734
11000110010000	8735
11000100111010	8736
11000100111000	8737
11000100110010	8738
11000100110000	8739
11000100011010	8740
11000100011000	8741
11000100010010	8742
11000100010000	8743
01000100010000	8744
01000100010010	8745
01000100011000	8746
01000100011010	8747
01000100110000	8748
01000100110010	8749
01000100111000	8750
01000100111010	8751
01000110010000	8752
01000110010010	8753
01000110011000	8754
01000110011010	8755
01000110110000	8756
01000110110010	8757
01000110111000	8758
01000110111010	8759
01001100010000	8760
01001100010010	8761
01001100011000	8762
01001100011010	8763
01001100110000	8764
01001100110010	8765
01001100111000	8766
11001100101101	8767
11001100100111	8768
11001100100101	8769
11001100001111	8770
11001100001101	8771
11001100000111	8772
11001100000101	8773
11000110101111	8774
11000110101101	8775
11000110100111	8776
11000110100101	8777
11000110001111	8778
11000110001101	8779
11000110000111	8780
11000110000101	8781
11000100101111	8782
11000100101101	8783
11000100100111	8784
11000100100101	8785
11000100001111	8786
11000100001101	8787
11000100000111	8788
11000100000101	8789
01000100000101	8790
01000100000111	8791
01000100001101	8792
01000100001111	8793
01000100100101	8794
01000100100111	8795
01000100101101	8796
01000100101111	8797
01000110000101	8798
01000110000111	8799
01000110001101	8800
01000110001111	8801
01000110100101	8802
01000110100111	8803
01000110101101	8804
01000110101111	8805
01001100000101	8806
01001100000111	8807
01001100001101	8808
01001100001111	8809
01001100100101	8810
01001100100111	8811
01001100101101	8812
11001100101100	8813
11001100100110	8814
11001100100100	8815
11001100001110	8816
11001100001100	8817
11001100000110	8818
11001100000100	8819
11000110101110	8820
11000110101100	8821
11000110100110	8822
11000110100100	8823
11000110001110	8824
11000110001100	8825
11000110000110	8826
11000110000100	8827
11000100101110	8828
11000100101100	8829
11000100100110	8830
11000100100100	8831
11000100001110	8832
11000100001100	8833
11000100000110	8834
11000100000100	8835
01000100000100	8836
01000100000110	8837
01000100001100	8838
01000100001110	8839
01000100100100	8840
01000100100110	8841
01000100101100	8842
01000100101110	8843
01000110000100	8844
01000110000110	8845
01000110001100	8846
01000110001110	8847
01000110100100	8848
01000110100110	8849
01000110101100	8850
01000110101110	8851
01001100000100	8852
01001100000110	8853
01001100001100	8854
01001100001110	8855
01001100100100	8856
01001100100110	8857
01001100101100	8858
11001100101001	8859
11001100100011	8860
11001100100001	8861
11001100001011	8862
11001100001001	8863
11001100000011	8864
11001100000001	8865
11000110101011	8866
11000110101001	8867
11000110100011	8868
11000110100001	8869
11000110001011	8870
11000110001001	8871
11000110000011	8872
11000110000001	8873
11000100101011	8874
11000100101001	8875
11000100100011	8876
11000100100001	8877
11000100001011	8878
11000100001001	8879
11000100000011	8880
11000100000001	8881
01000100000001	8882
01000100000011	8883
01000100001001	8884
01000100001011	8885
01000100100001	8886
01000100100011	8887
01000100101001	8888
01000100101011	8889
01000110000001	8890
01000110000011	8891
01000110001001	8892
01000110001011	8893
01000110100001	8894
01000110100011	8895
01000110101001	8896
01000110101011	8897
01001100000001	8898
01001100000011	8899
01001100001001	8900
01001100001011	8901
01001100100001	8902
01001100100011	8903
01001100101001	8904
11001100101000	8905
11001100100010	8906
11001100100000	8907
11001100001010	8908
11001100001000	8909
11001100000010	8910
11001100000000	8911
11000110101010	8912
11000110101000	8913
11000110100010	8914
11000110100000	8915
11000110001010	8916
11000110001000	8917
11000110000010	8918
11000110000000	8919
11000100101010	8920
11000100101000	8921
11000100100010	8922
11000100100000	8923
11000100001010	8924
11000100001000	8925
11000100000010	8926
11000100000000	8927
01000100000000	8928
01000100000010	8929
01000100001000	8930
01000100001010	8931
01000100100000	8932
01000100100010	8933
01000100101000	8934
01000100101010	8935
01000110000000	8936
01000110000010	8937
01000110001000	8938
01000110001010	8939
01000110100000	8940
01000110100010	8941
01000110101000	8942
01000110101010	8943
01001100000000	8944
01001100000010	8945
01001100001000	8946
01001100001010	8947
01001100100000	8948
01001100100010	8949
01001100101000	8950
11001001111101	8951
11001001110111	8952
11001001110101	8953
11001001011111	8954
11001001011101	8955
11001001010111	8956
11001001010101	8957
11000011111111	8958
11000011111101	8959
11000011110111	8960
11000011110101	8961
11000011011111	8962
11000011011101	8963
11000011010111	8964
11000011010101	8965
11000001111111	8966
11000001111101	8967
11000001110111	8968
11000001110101	8969
11000001011111	8970
11000001011101	8971
11000001010111	8972
11000001010101	8973
01000001010101	8974
01000001010111	8975
01000001011101	8976
01000001011111	8977
01000001110101	8978
01000001110111	8979
01000001111101	8980
01000001111111	8981
01000011010101	8982
01000011010111	8983
01000011011101	8984
01000011011111	8985
01000011110101	8986
01000011110111	8987
01000011111101	8988
01000011111111	8989
01001001010101	8990
01001001010111	8991
01001001011101	8992
01001001011111	8993
01001001110101	8994
01001001110111	8995
01001001111101	8996
11001001111100	8997
11001001110110	8998
11001001110100	8999
11001001011110	9000
11001001011100	9001
11001001010110	9002
11001001010100	9003
11000011111110	9004
11000011111100	9005
11000011110110	9006
11000011110100	9007
11000011011110	9008
11000011011100	9009
11000011010110	9010
11000011010100	9011
11000001111110	9012
11000001111100	9013
11000001110110	9014
11000001110100	9015
11000001011110	9016
11000001011100	9017
11000001010110	9018
11000001010100	9019
01000001010100	9020
01000001010110	9021
01000001011100	9022
01000001011110	9023
01000001110100	9024
01000001110110	9025
01000001111100	9026
01000001111110	9027
01000011010100	9028
01000011010110	9029
01000011011100	9030
01000011011110	9031
01000011110100	9032
01000011110110	9033
01000011111100	9034
01000011111110	9035
01001001010100	9036
01001001010110	9037
01001001011100	9038
01001001011110	9039
01001001110100	9040
01001001110110	9041
01001001111100	9042
11001001111001	9043
11001001110011	9044
11001001110001	9045
11001001011011	9046
11001001011001	9047
11001001010011	9048
11001001010001	9049
11000011111011	9050
11000011111001	9051
11000011110011	9052
11000011110001	9053
11000011011011	9054
11000011011001	9055
11000011010011	9056
11000011010001	9057
11000001111011	9058
11000001111001	9059
11000001110011	9060
11000001110001	9061
11000001011011	9062
11000001011001	9063
11000001010011	9064
11000001010001	9065
01000001010001	9066
01000001010011	9067
01000001011001	9068
01000001011011	9069
01000001110001	9070
01000001110011	9071
01000001111001	9072
01000001111011	9073
01000011010001	9074
01000011010011	9075
01000011011001	9076
01000011011011	9077
01000011110001	9078
01000011110011	9079
01000011111001	9080
01000011111011	9081
01001001010001	9082
01001001010011	9083
01001001011001	9084
01001001011011	9085
01001001110001	9086
01001001110011	9087
01001001111001	9088
11001001111000	9089
11001001110010	9090
11001001110000	9091
11001001011010	9092
11001001011000	9093
11001001010010	9094
11001001010000	9095
11000011111010	9096
11000011111000	9097
11000011110010	9098
11000011110000	9099
11000011011010	9100
11000011011000	9101
11000011010010	9102
11000011010000	9103
11000001111010	9104
11000001111000	9105
11000001110010	9106
11000001110000	9107
11000001011010	9108
11000001011000	9109
11000001010010	9110
11000001010000	9111
01000001010000	9112
01000001010010	9113
01000001011000	9114
01000001011010	9115
01000001110000	9116
01000001110010	9117
01000001111000	9118
01000001111010	9119
01000011010000	9120
01000011010010	9121
01000011011000	9122
01000011011010	9123
01000011110000	9124
01000011110010	9125
01000011111000	9126
01000011111010	9127
01001001010000	9128
01001001010010	9129
01001001011000	9130
01001001011010	9131
01001001110000	9132
01001001110010	9133
01001001111000	9134
11001001101101	9135
11001001100111	9136
11001001100101	9137
11001001001111	9138
11001001001101	9139
11001001000111	9140
11001001000101	9141
11000011101111	9142
11000011101101	9143
11000011100111	9144
11000011100101	9145
11000011001111	9146
11000011001101	9147
11000011000111	9148
11000011000101	9149
11000001101111	9150
11000001101101	9151
11000001100111	9152
11000001100101	9153
11000001001111	9154
11000001001101	9155
11000001000111	9156
11000001000101	9157
01000001000101	9158
01000001000111	9159
01000001001101	9160
01000001001111	9161
01000001100101	9162
01000001100111	9163
01000001101101	9164
01000001101111	9165
01000011000101	9166
01000011000111	9167
